site,label
http://diariodepernambuco.lugarcerto.com.br/classificados/imoveis_favoritos/,0
http://diariodepernambuco.lugarcerto.com.br/lugarcerto-tv/,0
http://diariodepernambuco.lugarcerto.com.br/galeria-de-fotos/,0
http://diariodepernambuco.lugarcerto.com.br/noticias/decoracao/,0
http://diariodepernambuco.lugarcerto.com.br/noticias/show-room/,0
http://diariodepernambuco.lugarcerto.com.br/noticias/dicas/,0
http://diariodepernambuco.lugarcerto.com.br/busca/pe,0
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-2-quartos-casa-amarela-recife-62m2-venda-rs350000-id-156014719,1
http://diariodepernambuco.lugarcerto.com.br/imovel/casa-comercial-boa-viagem-recife-330m2-aluguel-rs10000-id-10262945596,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-3-quartos-espinheiro-recife-60m2-aluguel-rs1000-id-171789721,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apart-hotel-2-quartos-boa-viagem-recife-53m2-aluguel-rs2200-id-100384740,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-3-quartos-casa-forte-recife-106m2-venda-rs650000-id-11774801,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-2-quartos-boa-viagem-recife-54m2-venda-rs500000-id-7374731,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-3-quartos-boa-vista-recife-81m2-aluguel-rs1400-id-339689916,1
http://diariodepernambuco.lugarcerto.com.br/imovel/casa-em-condominio-3-quartos-aldeia-camaragibe-200m2-venda-rs750000-id-339659956,1
http://diariodepernambuco.lugarcerto.com.br/app/noticia/noticias/2017/02/02/interna_noticias,45835/verao-com-estilo-na-casa-de-praia.shtml,1
http://diariodepernambuco.lugarcerto.com.br/app/noticia/noticias/2016/12/15/interna_noticias,45832/apartamentos-decorados-ajudam-na-escolha.shtml,1
http://diariodepernambuco.lugarcerto.com.br/app/noticia/noticias/2017/05/12/interna_noticias,45840/verticalizacao-no-interior-de-pernambuco.shtml,1
http://diariodepernambuco.lugarcerto.com.br/app/noticia/noticias/2016/10/27/interna_noticias,45827/varios-detalhes-podem-interferir-no-preco-do-imovel.shtml,1
http://buscaimoveis.com/balneariocamboriu,0
http://buscaimoveis.com/barueri,0
http://buscaimoveis.com/bombinhas,0
http://buscaimoveis.com/cacapava,0
http://buscaimoveis.com/camboriu,0
http://buscaimoveis.com/caraguatatuba,0
http://buscaimoveis.com/fazendariogrande,0
http://buscaimoveis.com/florianopolis,0
http://buscaimoveis.com/fortaleza,0
http://buscaimoveis.com/guaruja,0
http://buscaimoveis.com/guarulhos,0
http://buscaimoveis.com/imovel/NwwHwY/salas-p--locacao-alphaville-otima-localizacao!?urlcode=64EbLVq,1
http://buscaimoveis.com/imovel/qVHHVwN/linda-cobertura-duplex-com-spa,-vista-para-o-mar?urlcode=64EbL,1
http://buscaimoveis.com/imovel/qVNwVVx/casa-em-bombas-com-02-dormitorios-para-locacao?urlcode=64EbL,1
http://buscaimoveis.com/imovel/qqxYNVV/apartamento-de-03-dormitorios-na-praia-de-bombas?urlcode=64EbL,1
http://buscaimoveis.com/imovel/qVppxNw/apartamento-de-03-dormitorios-em-canto-grande?urlcode=64EbL,1
http://buscaimoveis.com/imovel/qqLHjVH/apartamento-em-apart-hotel,-bombas?urlcode=64EbL,1
http://buscaimoveis.com/imovel/qqLYHqY/sobrado-para-vender-com-2-dormitorios-em-cacapava?urlcode=64EbqVNp,1
http://buscaimoveis.com/imovel/wVLqqY/apartamento-em-condominio---cond-paraiso?urlcode=64EbqVNp,1
http://buscaimoveis.com/imovel/wxNYpH/sobrado-para-alugar-com-2-dormitorios-em-cacapava?urlcode=64EbqVNp,1
http://buscaimoveis.com/imovel/qqqpHHw/apartamento-para-vender-com-2-quartos-em-cacapava?urlcode=64EbqVNp,1
http://buscaimoveis.com/imovel/qqLHpjN/terreno-para-vender-em-cacapava?urlcode=64EbqVNp,1
http://buscaimoveis.com/imovel/qqLHpwH/casa-para-alugar-com-2-dormitorios-em-cacapava?urlcode=64EbqVNp,1
http://buscaimoveis.com/imovel/qqLHHHN/terreno-para-vender-em-cacapava?urlcode=64EbqVNp,1
http://buscaimoveis.com/imovel/qqLHHHL/casa-em-condominio-para-alugar-em-cacapava?urlcode=64EbqVNp,1
http://buscaimoveis.com/imovel/qqLVNww/apartamento-1-suite-+1-(diferenciado)-camboriu?urlcode=64EbNp,1
http://www.directimoveis.com.br/imovel-AL0011/edificio-porto-imperial,1
http://www.directimoveis.com.br/imovel-AL0022/edificio-lila,1
http://www.directimoveis.com.br/imovel-V0104/edificio-salomao,1
http://www.directimoveis.com.br/imovel-V0368/morada-da-peninsula,1
http://www.directimoveis.com.br/imovel-V0374/morada-da-peninsula,1
http://www.directimoveis.com.br/imovel-AL0142,1
http://www.directimoveis.com.br/imovel-AL0151/novo-mundo-empresarial,1
http://www.directimoveis.com.br/imovel-AL0155/novo-mundo-empresarial,1
http://www.directimoveis.com.br/imovel-AL0165/edificio-praia-de-piedade,1
https://www.expoimovel.com/acessesuaconta.jsp,0
https://www.expoimovel.com/anunciarimoveis/corretor,0
https://www.expoimovel.com/anunciarimoveis/imobiliaria,0
https://www.expoimovel.com/contato.jsp,0
https://www.expoimovel.com/anuncieseuimovel.jsp,0
https://www.expoimovel.com/avaliacao-imovel.jsp,0
https://www.expoimovel.com/imovel-por-local.jsp,0
https://www.expoimovel.com/amazonas,0
https://www.expoimovel.com/bahia,0
https://www.expoimovel.com/ceara,0
https://www.expoimovel.com/distrito-federal,0
https://www.expoimovel.com/espirito-santo,0
https://www.expoimovel.com/goias,0
https://www.expoimovel.com/maranhao,0
https://www.expoimovel.com/mato-grosso,0
https://www.expoimovel.com/mato-grosso-do-sul,0
https://www.expoimovel.com/minas-gerais,0
https://www.expoimovel.com/para,0
https://www.expoimovel.com/paraiba,0
https://www.expoimovel.com/parana,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_03.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_04.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_05.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_06.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_07.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_08.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_09.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_10.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_11.jpg,0
https://www.expoimovel.com/imagens_classificados/384680_ISI-479-T4_12.jpg,0
https://www.expoimovel.com/apartamentos/comprar-vender/PE/recife/madalena,1
https://www.expoimovel.com/imovel/apartamentos-comprar-vender-madalena-recife-pernambuco/400369/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-lancamento-madalena-recife-pernambuco/400311/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-lancamento-madalena-recife-pernambuco/400310/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-comprar-vender-madalena-recife-pernambuco/399193/pt/BR,1
https://www.expoimovel.com/imovel/casas-comprar-vender-bal-pires-praia-grande-sao-paulo/380588/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-comprar-vender-poco-da-panela-recife-pernambuco/397968/pt/BR,1
http://pe.olx.com.br/imoveis/terrenos,0
http://pe.olx.com.br/imoveis/industria-e-comercio,0
http://pe.olx.com.br/imoveis/lancamentos,0
http://pe.olx.com.br/imoveis/temporada,0
http://pe.olx.com.br/grande-recife/imoveis,0
http://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/imoveis,0
http://pe.olx.com.br/grande-recife/imoveis/apartamento-home-club-rosarinho-2-quartos-1-vaga-de-garagem-5-andar-399782228,1
http://pe.olx.com.br/grande-recife/imoveis/df-apartamento-com-3-qtos-piscina-salao-de-festa-em-piedade-399782456,1
http://pe.olx.com.br/grande-recife/imoveis/df-oportunidade-na-planta-2-qtos-varanda-piscina-399781324,1
http://pe.olx.com.br/grande-recife/imoveis/oportunidade-candeias-ville-padrao-queiroz-galvao-pronta-pra-morar-lazercompleto-2qts-399780988,1
http://pe.olx.com.br/grande-recife/imoveis/apart-na-boa-vista-r-900-00-taxas-inclusas-399780359,1
http://pe.olx.com.br/grande-recife/lancamentos/reserva-candeias-2qtos-excelente-localizacao-entrada-facilitada-ligue-ja-399780337,1
http://pe.olx.com.br/grande-recife/imoveis/vendo-ou-troco-casa-em-estado-de-acabamento-399779822,1
http://pe.olx.com.br/grande-recife/imoveis/flat-no-gavoa-resort-flat-oportunidade-unica-385569662,1
http://pe.olx.com.br/grande-recife/lancamentos/reserva-candeias-sua-melhor-opcao-na-zona-sul-entrada-facilitada-399777705,1
http://pe.olx.com.br/grande-recife/industria-e-comercio/galpao-em-imbiribeira-piso-alta-tonelagem-trifasico-399777615,1
http://pe.olx.com.br/grande-recife/imoveis/apartamento-jequia-358891436,1
http://pe.olx.com.br/grande-recife/imoveis/baixou-melhor-negocio-edf-sao-goncalo-do-amarante-gracas-totalmente-reformado-300639426,1
http://pe.olx.com.br/grande-recife/imoveis/apartamento-em-sao-lourenco-da-mata-399775688,1
http://pe.olx.com.br/grande-recife/terrenos/sitio-boa-vista-c-3-hec-na-zona-rural-de-gravata-pe-prox-winterville-399775507,1
http://pe.olx.com.br/grande-recife/terrenos/terreno-24x30-no-conjunto-dom-helder-397944077,1
https://www.vivareal.com.br/imovel/casa-3-quartos-parangaba-bairros-fortaleza-com-garagem-158m2-venda-RS350000-id-84524454/,1
https://www.vivareal.com.br/imovel/apartamento-2-quartos-benfica-bairros-fortaleza-com-garagem-60m2-venda-RS340000-id-86309529/,1
https://www.vivareal.com.br/imovel/cobertura-2-quartos-cidade-dos-bandeirantes-zona-oeste-sao-paulo-com-garagem-104m2-venda-RS385000-id-86132660/,1
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tupi-bairros-praia-grande-com-garagem-75m2-venda-RS280000-id-86614997/,1
https://www.vivareal.com.br/imovel/casa-4-quartos-barra-mar-bairros-barra-de-sao-miguel-com-garagem-240m2-venda-RS450000-id-86238164/,1
https://www.vivareal.com.br/imovel/casa-2-quartos-santa-rita-bairros-nova-iguacu-com-garagem-70m2-venda-RS90000-id-86362475/,1
https://www.vivareal.com.br/imovel/flat-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-40m2-venda-RS485000-id-86233313/,1
https://www.vivareal.com.br/imoveis-lancamento/botanic-consciente-life-8706/,1
https://www.vivareal.com.br/imovel/sobrado-3-quartos-boa-vista-bairros-curitiba-com-garagem-146m2-venda-RS499000-id-82239523/,1
https://www.vivareal.com.br/imovel/casa-3-quartos-vila-de-vecchi-bairros-jundiai-com-garagem-240m2-venda-RS607070-id-85920095/,1
https://www.vivareal.com.br/venda/,0
https://www.vivareal.com.br/aluguel/,0
https://www.vivareal.com.br/imoveis-lancamento/,0
https://www.vivareal.com.br/imoveis-lancamento/hub---home-9424/,0
https://www.vivareal.com.br/anunciar-imoveis/,0
https://www.vivareal.com.br/novo-minha-conta/#/,0
https://www.vivareal.com.br/novo-minha-conta/#/favoritos,0
https://www.vivareal.com.br/imoveis-lancamento/sao-paulo/,0
https://www.vivareal.com.br/venda/sp/sao-paulo/apartamento_residencial/,0
https://www.zapimoveis.com.br/informacao?opcao=termouso,0
https://www.zapimoveis.com.br/informacao?opcao=politicaprivacidade,0
https://www.zapimoveis.com.br/lancamento/apartamento+venda+centro+contagem+mg+residencial-grand-jatoba+jatoba-incorporacoes-spe-ltda+45m2-53m2/ID-13346/?contato=0,1
